name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Gresik,12/4/2023,34,26,29.6,40.1,26,33.6,24.3,75.2,4.4,100,45.83,rain,0,0,24.1,18.4,298.2,1009.4,44,7.2,190,16.5,6,30,2023-12-04T05:04:03,2023-12-04T17:34:51,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/5/2023,35,25.9,29.6,41.9,25.9,33.9,24.5,75.7,2.6,100,12.5,rain,0,0,23.4,19.2,73.1,1008.7,33.4,7.9,262.9,22.7,9,30,2023-12-05T05:04:23,2023-12-05T17:35:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/6/2023,34.1,26,29.6,43.5,26,34.5,25,77.3,4,100,4.17,rain,0,0,20.5,24.1,310.9,1008.9,39.9,8,273.4,23.5,9,60,2023-12-06T05:04:43,2023-12-06T17:35:50,0.78,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/7/2023,36,25,28.8,43.2,25,31.6,24.3,79,0.5,100,4.17,rain,0,0,23.4,16.2,275,1009,38.1,6.2,247.9,21.4,8,30,2023-12-07T05:05:04,2023-12-07T17:36:20,0.81,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/8/2023,33,25,28.4,40.6,25,32.4,24.8,82,27.7,100,16.67,rain,0,0,23.8,16.6,353.7,1008.8,44.8,6.6,233.7,20.2,8,30,2023-12-08T05:05:26,2023-12-08T17:36:50,0.85,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/9/2023,33.1,26,28.3,43.6,26,32.9,25.4,84.5,42,100,4.17,rain,0,0,19.8,17.2,170.9,1008.3,41.2,5.8,173.6,15.2,7,30,2023-12-09T05:05:48,2023-12-09T17:37:20,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/10/2023,31,26,28.3,39.7,26,32.7,24.9,82.6,2,100,4.17,rain,0,0,21.6,14.8,47.1,1007.9,35.8,7.3,147.7,12.9,5,30,2023-12-10T05:06:11,2023-12-10T17:37:50,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/11/2023,34,25,29.3,42.1,25,33.2,24.1,74.9,1.6,100,16.67,rain,0,0,17.3,20.5,105.6,1007.2,36.1,7.7,250.9,21.7,8,30,2023-12-11T05:06:35,2023-12-11T17:38:21,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/12/2023,35,25,29.9,43.5,25,34.6,24.3,73.1,1.2,100,37.5,rain,0,0,16.9,18.4,36.1,1007.2,33.3,8,270,23.5,9,30,2023-12-12T05:07:00,2023-12-12T17:38:51,0.98,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/13/2023,34,25,28.8,43.5,25,33.8,25.4,82.9,71,100,12.5,rain,0,0,23,20.5,93.9,1008.2,43.2,6.5,244.2,21.2,8,30,2023-12-13T05:07:25,2023-12-13T17:39:22,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96935099999,96935599999"
Gresik,12/14/2023,33.1,25,28.4,41,25,32.7,25.4,85,3.5,100,8.33,rain,0,0,20.5,29.5,120.1,1009.1,42.1,6.7,215.2,18.5,8,30,2023-12-14T05:07:51,2023-12-14T17:39:53,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/15/2023,34,26,28.2,42.1,26,31.9,25.1,84.4,41,100,4.17,rain,0,0,33.5,14.8,131.5,1008.9,50,6.6,196.3,16.9,8,30,2023-12-15T05:08:17,2023-12-15T17:40:23,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,12/16/2023,34,25,29.3,43.5,25,34.2,25,79,0.5,100,4.17,rain,0,0,18.7,20.5,25.2,1008.4,36.6,7.7,269.3,23.4,9,30,2023-12-16T05:08:44,2023-12-16T17:40:54,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/17/2023,35,26,30.3,41.9,26,35.3,24.6,73.2,1.2,100,25,rain,0,0,16.9,18.4,126.5,1008.5,36.8,8.6,270.6,23.5,9,10,2023-12-17T05:09:11,2023-12-17T17:41:25,0.15,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/18/2023,34,26,29.7,40.6,26,33.7,23.8,71.9,0.8,100,25,rain,0,0,18.4,16.6,102.9,1008.9,32.4,8.2,277.7,24.1,9,10,2023-12-18T05:09:39,2023-12-18T17:41:55,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/19/2023,34,25,29.6,38,25,32.6,22.3,66,0.2,100,8.33,rain,0,0,21.6,18.4,111.1,1009.2,34,9.1,291.4,25.3,10,10,2023-12-19T05:10:08,2023-12-19T17:42:25,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/20/2023,33.9,25,29.3,38.4,25,31.9,21.9,65.5,0.1,100,4.17,rain,0,0,19.8,20.5,98.7,1008.7,30.7,8.5,303,26.3,10,10,2023-12-20T05:10:36,2023-12-20T17:42:56,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/21/2023,34.5,24,29.5,39.4,24,33.1,23,68.8,1.1,100,25,rain,0,0,25.6,18.4,47.8,1009.1,30.4,7.5,281.7,24.4,10,10,2023-12-21T05:11:06,2023-12-21T17:43:26,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/22/2023,34,26,29.8,42.9,26,35.3,24.7,74.7,1.3,100,41.67,rain,0,0,19.1,18.4,71.2,1010,32.2,7.8,256.4,22.3,8,30,2023-12-22T05:11:35,2023-12-22T17:43:56,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/23/2023,35,26,30.3,40.6,26,34.7,24.3,72.3,1.4,100,4.17,rain,0,0,19.4,18.4,11.1,1010.4,36.8,7.8,274.1,23.7,9,30,2023-12-23T05:12:05,2023-12-23T17:44:25,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/24/2023,34,26,29.8,43.5,26,35.1,24.8,75.6,0.6,100,12.5,rain,0,0,20.9,19.2,38.8,1010.1,31.2,8.3,276.8,24,9,30,2023-12-24T05:12:35,2023-12-24T17:44:54,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/25/2023,31.9,25,28,39.6,25,31.4,25.1,85.1,6,100,8.33,rain,0,0,42.5,20.5,295,1010.6,51.3,6.9,220.7,19,9,30,2023-12-25T05:13:05,2023-12-25T17:45:23,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/26/2023,34,25,28.8,40.7,25,32.6,24.6,79.7,2.3,100,45.83,rain,0,0,20.2,16.6,222.7,1010.9,38.3,7.8,241.9,21.1,9,10,2023-12-26T05:13:36,2023-12-26T17:45:52,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/27/2023,33.3,26,29.6,41,26,34.5,24.9,77.2,8.5,100,33.33,rain,0,0,33.5,18.6,77.1,1011.5,40.4,8.4,245.8,21.3,9,30,2023-12-27T05:14:07,2023-12-27T17:46:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,12/28/2023,34.9,26,29.8,42.1,26,36.2,25.7,79.5,2.6,100,37.5,rain,0,0,25.9,22.3,24.8,1010.6,43.4,7.9,252.2,21.8,9,30,2023-12-28T05:14:38,2023-12-28T17:46:48,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/29/2023,35,26,30.1,44.9,26,36.8,25.9,79.3,20,100,4.17,rain,0,0,27,18.6,37.8,1009.1,35.7,7.4,264.3,22.9,9,30,2023-12-29T05:15:09,2023-12-29T17:47:15,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,12/30/2023,34,26,29.5,43.8,26,36,26.1,82.6,5,100,8.33,rain,0,0,18.4,16.6,293.6,1008.7,47.5,7.8,267.4,23.2,8,30,2023-12-30T05:15:40,2023-12-30T17:47:42,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,12/31/2023,34,26,29.9,47.3,26,36.8,26.2,81.2,8.2,100,41.67,rain,0,0,22.3,20.5,34.1,1008.9,39.3,8.9,253.7,21.8,9,60,2023-12-31T05:16:11,2023-12-31T17:48:08,0.64,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/1/2024,33.3,26,29.5,45.8,26,36.4,26.5,84.7,15,100,12.5,rain,0,0,29.9,18.4,22.2,1008.8,53.7,8.2,235.7,20.4,8,30,2024-01-01T05:16:43,2024-01-01T17:48:34,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/2/2024,34.6,26,30,44.2,26,36.9,26.2,81.7,15,100,4.17,rain,0,0,27.4,14.8,28.6,1008.2,38.1,8.2,249.6,21.6,9,30,2024-01-02T05:17:14,2024-01-02T17:48:59,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/3/2024,32.3,26,27.9,42.4,26,33,26,89.9,2,100,4.17,rain,0,0,20.9,14.8,268.6,1008.6,42.1,6.7,110.8,9.4,4,30,2024-01-03T05:17:45,2024-01-03T17:49:23,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/4/2024,33,25,28.5,43.8,25,32.7,25.6,85.4,2,100,4.17,rain,0,0,21.2,21.1,317.4,1009,37.3,7.2,223.2,19.4,8,30,2024-01-04T05:18:16,2024-01-04T17:49:47,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/5/2024,33,25,28.5,45.8,25,32.9,25.6,85.2,3.2,100,45.83,rain,0,0,23.4,16.6,152.2,1009.8,43.6,7.1,168.6,14.6,6,30,2024-01-05T05:18:47,2024-01-05T17:50:10,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/6/2024,31.1,25,27.6,38.2,25,30.9,25.4,88.5,2,100,4.17,rain,0,0,19.1,12.6,125.8,1009.5,52.4,7.5,189.7,16.4,7,30,2024-01-06T05:19:18,2024-01-06T17:50:33,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/7/2024,30,26,27.7,38.8,26,31.5,25.4,87.8,0.2,100,4.17,rain,0,0,22.7,21,307.6,1009.7,42.4,7.3,102.7,8.8,4,10,2024-01-07T05:19:49,2024-01-07T17:50:55,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/8/2024,31.4,25,27.4,42.5,25,31,25.5,89.8,79,100,12.5,rain,0,0,18,14.2,262.6,1010.1,58.8,7.6,179.5,15.6,7,30,2024-01-08T05:20:20,2024-01-08T17:51:16,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,1/9/2024,34,24,27.5,45.3,24,30.4,25.4,89.5,27,100,8.33,rain,0,0,18.7,20.5,272.8,1008.5,52.7,5.9,199.3,17.2,7,30,2024-01-09T05:20:50,2024-01-09T17:51:36,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/10/2024,33.9,25,28.7,44.1,25,33.9,26.2,87.5,7.9,100,37.5,rain,0,0,23,16.6,280.4,1007.7,58.4,6.3,250.2,21.7,9,30,2024-01-10T05:21:20,2024-01-10T17:51:56,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/11/2024,33.2,25,28.3,45.8,25,32.7,25.6,85.9,8.8,100,12.5,rain,0,0,25.9,18.6,284.6,1007.7,40.4,7.4,267.5,23.2,9,60,2024-01-11T05:21:50,2024-01-11T17:52:15,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/12/2024,34.3,25,29.4,43.8,25,33.5,24.4,76.5,0.1,100,4.17,rain,0,0,21.2,20.5,185.3,1007.2,36.7,8.2,270.6,23.5,9,10,2024-01-12T05:22:19,2024-01-12T17:52:33,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/13/2024,34,25,30,42.5,25,35,24.3,72.6,2.2,100,12.5,rain,0,0,19.8,18.4,119,1007.1,36.3,8.5,293.6,25.3,10,10,2024-01-13T05:22:48,2024-01-13T17:52:50,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/14/2024,34.1,27,30.3,40.6,30.1,35.6,24.3,71.4,0.3,100,4.17,rain,0,0,20.2,14.8,76.1,1007.5,41,8.5,283.3,24.3,10,10,2024-01-14T05:23:17,2024-01-14T17:53:06,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/15/2024,32.5,25,28.2,42.3,25,32.1,25.1,83.8,18.3,100,12.5,rain,0,0,27,22.3,149.8,1007.7,53.4,7.2,193.2,16.6,8,30,2024-01-15T05:23:45,2024-01-15T17:53:22,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/16/2024,32,25,28.5,40.6,25,32.8,25.4,84.4,17,100,4.17,rain,0,0,23,15.4,150.4,1007.6,57.9,7.7,247.9,21.4,8,10,2024-01-16T05:24:13,2024-01-16T17:53:36,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/17/2024,31.9,24,27,41,24,30.4,25.7,92.7,24.5,100,12.5,rain,0,0,29.5,24.1,254.7,1007.6,52.9,5.7,202.8,17.3,8,30,2024-01-17T05:24:40,2024-01-17T17:53:50,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/18/2024,33,24.9,27,43.3,24.9,29,25.2,90.9,37.5,100,12.5,rain,0,0,27.7,24.1,264.3,1007.3,46.4,6.3,187.1,15.9,7,30,2024-01-18T05:25:07,2024-01-18T17:54:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/19/2024,31.2,24,26.6,40.1,24,28.2,25,91.3,35.8,100,8.33,rain,0,0,31.7,40.7,270.4,1007.4,44,8.3,112.2,9.6,6,30,2024-01-19T05:25:34,2024-01-19T17:54:15,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/20/2024,34,25,28.8,40.6,25,32.5,24.5,79.4,0.5,100,4.17,rain,0,0,37.1,22.3,278.5,1007.5,41.8,8.7,242.7,20.8,9,30,2024-01-20T05:26:00,2024-01-20T17:54:26,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/21/2024,34,26,29,40.6,26,32.8,24.1,76.1,0.3,100,8.33,rain,0,0,36.4,25.9,259.8,1007.8,52.3,8.6,282,24.3,10,30,2024-01-21T05:26:25,2024-01-21T17:54:36,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/22/2024,34,25,28.3,41.4,25,31.4,24.8,82.9,2,100,4.17,rain,0,0,40.7,31.7,285.4,1008.3,48.7,8.2,251.2,21.7,9,60,2024-01-22T05:26:50,2024-01-22T17:54:45,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,1/23/2024,32,25,28.9,39.2,25,33.2,24.5,78,2.9,100,25,rain,0,0,34.9,20.5,283.4,1009.1,45.2,8.3,197,16.8,8,60,2024-01-23T05:27:15,2024-01-23T17:54:53,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/24/2024,32.4,25,28.1,40.6,25,31.7,24.6,82.2,4.1,100,25,rain,0,0,34.6,25.9,282.4,1009.8,41.4,8.5,210.5,18,8,60,2024-01-24T05:27:38,2024-01-24T17:55:00,0.45,"Rain, Partially cloudy",Becoming cloudy in the afternoon with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/25/2024,33.5,24,27.7,40.9,24,31,24.8,85.5,4.4,100,8.33,rain,0,0,34.9,22.3,268.7,1011.2,43.3,8.1,254.9,21.9,9,60,2024-01-25T05:28:01,2024-01-25T17:55:06,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/26/2024,32,25,28,40.6,25,31.8,25,84.1,1.2,100,8.33,rain,0,0,33.8,25.9,281.4,1012,50.5,9.3,241.1,20.8,9,30,2024-01-26T05:28:24,2024-01-26T17:55:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,1/27/2024,33,25,28.6,42.1,25,32.7,25,82.1,5,100,45.83,rain,0,0,38.9,27.7,272.9,1011.5,34.7,8,259.8,22.4,9,30,2024-01-27T05:28:46,2024-01-27T17:55:15,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/28/2024,33.1,25,28.1,42.1,25,32,25.1,84.6,1,100,4.17,rain,0,0,34.6,24.1,263,1011.6,39.6,8.7,268.6,23,10,60,2024-01-28T05:29:07,2024-01-28T17:55:19,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/29/2024,32,25,27.2,40.6,25,29.8,25.4,90.7,74,100,12.5,rain,0,0,24.1,13,236.6,1011.8,51.5,7.1,131,11.3,7,30,2024-01-29T05:29:28,2024-01-29T17:55:21,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,1/30/2024,31,25,27.1,40.6,25,29.7,25.5,91.6,34.5,100,12.5,rain,0,0,19.1,25.9,280.8,1011.6,47.1,6.2,166.6,14.6,7,30,2024-01-30T05:29:48,2024-01-30T17:55:22,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,1/31/2024,32.3,24,27.2,42.3,24,30.1,25.4,90.7,27,100,8.33,rain,0,0,26.6,27.7,263.9,1011.9,48.8,7.3,215.9,18.7,8,60,2024-01-31T05:30:07,2024-01-31T17:55:23,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/1/2024,31.4,24,27,41,24,29.9,25.4,91.4,22,100,4.17,rain,0,0,21.2,14.8,356.4,1011.6,49.5,6.4,248.4,21.6,8,30,2024-02-01T05:30:25,2024-02-01T17:55:22,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/2/2024,32.2,25,28,42.3,25,32.3,25.5,87,3,100,4.17,rain,0,0,24.5,17.4,244.5,1010.3,42.1,8.2,234.6,20.2,8,30,2024-02-02T05:30:43,2024-02-02T17:55:21,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/3/2024,33,25,28,40.6,25,31.4,25.3,86.5,5,100,4.17,rain,0,0,22.3,24.1,274.2,1010.2,41,8.3,151.6,13.2,6,30,2024-02-03T05:31:01,2024-02-03T17:55:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/4/2024,32,25,27.4,40.6,25,30.2,25.2,89.1,17,100,8.33,rain,0,0,32,29.8,255.6,1011.1,37.9,7,162,14.1,6,60,2024-02-04T05:31:17,2024-02-04T17:55:15,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/5/2024,33,24,27.8,39.3,24,30.5,24.6,84.5,48,100,4.17,rain,0,0,29.5,37.1,262.3,1011.5,50.4,8,186.2,16.1,8,30,2024-02-05T05:31:33,2024-02-05T17:55:10,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/6/2024,33,23,26.8,42.3,23,29.6,24.6,88.6,47.6,100,20.83,rain,0,0,26.6,25.9,262.1,1011.6,54.2,7.5,206.9,18,7,60,2024-02-06T05:31:48,2024-02-06T17:55:05,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/7/2024,30,25,27.6,38,25,31.8,25.7,89.8,7.7,100,58.33,rain,0,0,25.2,14.8,282.4,1010.7,43.2,8.1,138.3,12.1,6,30,2024-02-07T05:32:02,2024-02-07T17:54:59,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/8/2024,32.3,25,27.9,39.1,25,31,25.2,86.5,0.3,100,4.17,rain,0,0,20.2,22.3,14.2,1010.1,36.7,7.8,263.2,22.7,9,30,2024-02-08T05:32:16,2024-02-08T17:54:51,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/9/2024,33.1,25,28.3,42.3,25,32.1,25.3,85.1,2.3,100,8.33,rain,0,0,19.8,18.4,3.5,1010.2,39.8,7.1,264.9,22.6,9,30,2024-02-09T05:32:29,2024-02-09T17:54:43,0.98,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/10/2024,30,25,26.9,38.8,25,29.7,25.7,93.2,2.1,100,12.5,rain,0,0,21.6,27.7,259.2,1011.6,51.7,6.8,60.9,5,2,30,2024-02-10T05:32:42,2024-02-10T17:54:34,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/11/2024,32,24,26.4,40.6,24,28.3,25.1,93.2,2.1,100,8.33,rain,0,0,24.5,37.1,264.4,1011.5,52.1,5.8,150.7,13.1,6,60,2024-02-11T05:32:53,2024-02-11T17:54:24,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/12/2024,34,24.9,27.7,40.7,24.9,30.9,25.4,89.1,85.4,100,12.5,rain,0,0,31.7,20.5,252.7,1011.1,38.3,6.9,264.5,22.6,10,60,2024-02-12T05:33:04,2024-02-12T17:54:14,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/13/2024,32.9,25,28.9,42.3,25,34.6,26.1,85.4,16,100,4.17,rain,0,0,18.7,16.6,37.4,1010.9,48.9,7.9,238.7,20.6,8,60,2024-02-13T05:33:15,2024-02-13T17:54:02,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/14/2024,31,26,28.4,40.6,26,34.2,26.6,90.4,0.8,100,4.17,rain,0,0,14,16.6,20,1010.5,46.8,7.6,209.9,18.1,8,60,2024-02-14T05:33:24,2024-02-14T17:53:50,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/15/2024,33.7,27,29.3,46.2,30.6,36.4,26.4,84.9,0.6,100,8.33,rain,0,0,18.7,18.4,93.3,1010.4,46.7,10.1,258,22.2,9,30,2024-02-15T05:33:33,2024-02-15T17:53:36,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"WARR,96933099999,96935099999,96935599999,remote"
Gresik,2/16/2024,33.1,25.9,29.2,42.5,25.9,34.3,25.7,82.5,3.3,100,45.83,rain,0,0,22,20.5,338,1009.8,39.5,7.1,280.8,24.3,9,30,2024-02-16T05:33:41,2024-02-16T17:53:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/17/2024,33.3,25.9,28.1,43.8,25.9,32.1,25.9,88.3,39.5,100,8.33,rain,0,0,20.2,17.3,289.5,1009.7,49.1,7,241.5,20.8,8,30,2024-02-17T05:33:49,2024-02-17T17:53:07,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/18/2024,33.1,25,28,40.6,25,31,24.9,84.6,1,100,4.17,rain,0,0,19.1,20.5,311.9,1010.5,36.2,6.9,259.1,22.3,9,30,2024-02-18T05:33:56,2024-02-18T17:52:52,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"WARR,96933099999,96935099999,96935599999"
Gresik,2/19/2024,33,25,28.9,42.1,25,34.4,25.7,84.1,18,100,8.33,rain,0,0,18.4,14.2,321.5,1010.4,37.1,8.1,231.8,19.9,8,60,2024-02-19T05:34:02,2024-02-19T17:52:35,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"WARR,96933099999,96935099999,96935599999"
